APPLYDATE,CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,EFFECTIVEMODE,EXPIREDATE,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NAME,PROFILE_ID,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"2017-11-17 06:13:50.325000","203000000000019121","2017-11-17 06:13:33.170000","B2CCustomerDepositDynamicCharge","1","2017-11-17 06:51:39.053000","5000","203000000000019121","2017-11-17 06:51:39.055000","","B2CCustomerDepositDynamicCharge","20216","50","937429156"<endrec>
"2017-11-17 06:51:39.053000","203000000000019121","2017-11-17 06:51:26.080000","B2CCustomerDepositDynamicCharge","1","2017-11-20 06:55:13.642000","5000","203000000000019121","2017-11-20 06:55:13.643000","","B2CCustomerDepositDynamicCharge","20216","50","937429157"<endrec>
"2017-11-17 07:23:16.234000","203000000000019121","2017-11-17 07:22:49.808000","TZ Default Customer Charges","1","2017-11-17 07:48:29.964000","1000","203000000000019121","2017-11-17 07:48:29.965000","","TZ Default Customer Charges","20132","50","937429160"<endrec>
"2017-11-17 07:48:29.964000","203000000000019121","2017-11-17 07:47:37.456000","TZ Default Customer Charges","1","2017-11-17 08:09:13.209000","1000","203000000000019121","2017-11-17 08:09:13.213000","","TZ Default Customer Charges","20132","50","937429161"<endrec>
"2017-11-17 07:56:24.490000","203000000000019121","2017-11-17 07:56:08.155000","customer test charge profile","1","2017-11-17 07:59:52.655000","1000","203000000000019121","2017-11-17 07:59:52.656000","","customer test charge profile","20264","50","937429163"<endrec>
"2017-11-17 07:59:52.655000","203000000000019121","2017-11-17 07:59:32.397000","customer test charge profile","1","2017-11-22 11:29:43.293000","1000","203000000000019121","2017-11-22 11:29:43.295000","","customer test charge profile","20264","50","937429165"<endrec>
"2017-11-17 08:09:13.209000","203000000000019121","2017-11-17 08:08:00.125000","TZ Default Customer Charges","1","2017-11-17 08:12:52.697000","1000","203000000000019121","2017-11-17 08:12:52.698000","","TZ Default Customer Charges","20132","50","937429167"<endrec>
"2017-11-17 08:12:52.697000","203000000000019121","2017-11-17 08:12:08.991000","TZ Default Customer Charges","1","2017-11-17 08:27:17.373000","1000","203000000000010811","2017-11-17 08:27:17.374000","","TZ Default Customer Charges","20132","50","937429169"<endrec>
"2017-11-17 08:27:17.373000","203000000000010811","2017-11-17 08:27:02.995000","TZ Default Customer Charges","1","2017-11-20 07:35:17.881000","1000","203000000000024612","2017-11-20 07:35:17.882000","","TZ Default Customer Charges","20132","50","937429173"<endrec>
"2017-11-17 09:00:05.292000","203000000000019121","2017-11-17 08:59:38.213000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 09:02:31.483000","1000","203000000000019121","2017-11-17 09:02:31.484000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429178"<endrec>
"2017-11-17 09:02:31.483000","203000000000019121","2017-11-17 09:02:20.703000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 10:10:04.983000","1000","203000000000019121","2017-11-17 10:10:04.985000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429179"<endrec>
"2017-11-17 10:10:04.983000","203000000000019121","2017-11-17 10:09:50.908000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 10:19:24.767000","1000","203000000000019121","2017-11-17 10:19:24.770000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429187"<endrec>
"2017-11-17 10:19:24.767000","203000000000019121","2017-11-17 10:19:11.494000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 10:33:47.010000","1000","203000000000019121","2017-11-17 10:33:47.011000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429189"<endrec>
"2017-11-17 10:33:47.010000","203000000000019121","2017-11-17 10:33:23.959000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 10:38:28.494000","1000","203000000000019121","2017-11-17 10:38:28.496000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429190"<endrec>
"2017-11-17 10:38:28.494000","203000000000019121","2017-11-17 10:38:15.940000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-17 10:52:20.137000","1000","203000000000019121","2017-11-17 10:52:20.138000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429191"<endrec>
"2017-11-17 10:52:20.137000","203000000000019121","2017-11-17 10:52:05.266000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-24 08:15:42.047000","1000","203000000000016350","2017-11-24 08:15:42.048000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937429192"<endrec>
"2017-11-20 06:55:13.642000","203000000000019121","2017-11-20 06:54:49.843000","B2CCustomerDepositDynamicCharge","1","2017-11-20 07:10:56.231000","5000","203000000000019121","2017-11-20 07:10:56.233000","","B2CCustomerDepositDynamicCharge","20216","50","937430139"<endrec>
"2017-11-20 07:10:56.231000","203000000000019121","2017-11-20 07:10:42.601000","B2CCustomerDepositDynamicCharge","1","2017-12-26 15:56:59.917000","5000","203000000000028306","2017-12-26 15:56:59.918000","","B2CCustomerDepositDynamicCharge","20216","50","937430140"<endrec>
"2017-11-20 07:35:17.881000","203000000000024612","2017-11-20 07:34:56.261000","TZ Default Customer Charges","1","2017-11-20 07:53:14.918000","1000","203000000000024612","2017-11-20 07:53:14.920000","","TZ Default Customer Charges","20132","50","937430144"<endrec>
"2017-11-20 07:53:14.918000","203000000000024612","2017-11-20 07:52:47.805000","TZ Default Customer Charges","1","2017-11-21 07:17:10.774000","1000","203000000000026611","2017-11-21 07:17:10.776000","","TZ Default Customer Charges","20132","50","937430169"<endrec>
"2017-11-21 07:17:10.774000","203000000000026611","2017-11-21 07:00:26.177000","TZ Default Customer Charges","1","2017-11-21 07:34:17.562000","1000","203000000000026611","2017-11-21 07:34:17.563000","","TZ Default Customer Charges","20132","50","937430204"<endrec>
"2017-11-21 07:34:17.562000","203000000000026611","2017-11-21 07:33:50.066000","TZ Default Customer Charges","1","2017-11-21 07:39:16.098000","1000","203000000000026611","2017-11-21 07:39:16.100000","","TZ Default Customer Charges","20132","50","937430205"<endrec>
"2017-11-21 07:39:16.098000","203000000000026611","2017-11-21 07:38:33.272000","TZ Default Customer Charges","1","2017-11-22 06:04:14.337000","1000","203000000000026611","2017-11-22 06:04:14.338000","","TZ Default Customer Charges","20132","50","937430206"<endrec>
"2017-11-22 06:04:14.337000","203000000000026611","2017-11-22 06:02:14.064000","TZ Default Customer Charges","1","2017-11-22 06:12:59.331000","1000","203000000000026611","2017-11-22 06:12:59.333000","","TZ Default Customer Charges","20132","50","937430216"<endrec>
"2017-11-22 06:12:59.331000","203000000000026611","2017-11-22 06:12:11.047000","TZ Default Customer Charges","1","2017-11-22 06:18:11.072000","1000","203000000000026611","2017-11-22 06:18:11.073000","","TZ Default Customer Charges","20132","50","937430217"<endrec>
"2017-11-22 06:18:11.072000","203000000000026611","2017-11-22 06:17:39.102000","TZ Default Customer Charges","1","2017-11-22 09:25:52.093000","1000","203000000000026611","2017-11-22 09:25:52.095000","","TZ Default Customer Charges","20132","50","937430218"<endrec>
"2017-11-22 07:48:04.011000","203000000000026611","2017-11-22 07:47:35.735000","TZ Default Organisation Charges","1","2017-11-24 08:55:42.710000","5000","203000000000010811","2017-11-24 08:55:42.711000","","TZ Default Organisation Charges","20134","50","937430224"<endrec>
"2017-11-22 09:25:52.093000","203000000000026611","2017-11-22 09:24:59.776000","TZ Default Customer Charges","1","2017-11-22 09:28:21.477000","1000","203000000000026611","2017-11-22 09:28:21.478000","","TZ Default Customer Charges","20132","50","937430230"<endrec>
"2017-11-22 09:28:21.477000","203000000000026611","2017-11-22 09:27:29.944000","TZ Default Customer Charges","1","2017-11-22 12:44:53.822000","1000","203000000000026611","2017-11-22 12:44:53.824000","","TZ Default Customer Charges","20132","50","937430231"<endrec>
"2017-11-22 11:29:43.293000","203000000000019121","2017-11-22 11:29:28.509000","customer test charge profile","1","2017-11-27 09:23:21.080000","1000","203000000000016349","2017-11-27 09:23:21.082000","","customer test charge profile","20264","50","937430239"<endrec>
"2017-11-22 12:44:53.822000","203000000000026611","2017-11-22 12:42:29.133000","TZ Default Customer Charges","1","2017-11-22 12:51:52.076000","1000","203000000000026611","2017-11-22 12:51:52.077000","","TZ Default Customer Charges","20132","50","937430240"<endrec>
"2017-11-22 12:51:52.076000","203000000000026611","2017-11-22 12:50:46.077000","TZ Default Customer Charges","1","2017-11-22 12:59:05.463000","1000","203000000000026611","2017-11-22 12:59:05.464000","","TZ Default Customer Charges","20132","50","937430244"<endrec>
"2017-11-22 12:59:05.463000","203000000000026611","2017-11-22 12:57:29.145000","TZ Default Customer Charges","1","2017-11-24 08:09:09.597000","1000","203000000000016350","2017-11-24 08:09:09.598000","","TZ Default Customer Charges","20132","50","937430246"<endrec>
"2017-11-24 08:09:09.597000","203000000000016350","2017-11-24 08:08:16.360000","TZ Default Customer Charges","1","2017-11-24 09:23:17.701000","1000","203000000000016350","2017-11-24 09:23:17.703000","","TZ Default Customer Charges","20132","50","937430301"<endrec>
"2017-11-24 08:15:42.047000","203000000000016350","2017-11-24 08:15:25.655000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-24 08:54:26.177000","1000","203000000000016350","2017-11-24 08:54:26.178000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937430302"<endrec>
"2017-11-24 08:54:26.177000","203000000000016350","2017-11-24 08:54:13.738000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-24 09:58:26.294000","1000","203000000000016350","2017-11-24 09:58:26.295000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937430307"<endrec>
"2017-11-24 08:55:42.710000","203000000000010811","2017-11-24 08:55:02.273000","TZ Default Organisation Charges","1","2017-11-27 06:39:07.043000","5000","203000000000026821","2017-11-27 06:39:07.044000","","TZ Default Organisation Charges","20134","50","937430309"<endrec>
"2017-11-24 09:23:17.701000","203000000000016350","2017-11-24 09:22:35.115000","TZ Default Customer Charges","1","2017-11-24 09:37:11.364000","1000","203000000000016350","2017-11-24 09:37:11.365000","","TZ Default Customer Charges","20132","50","937430311"<endrec>
"2017-11-24 09:37:11.364000","203000000000016350","2017-11-24 09:36:34.289000","TZ Default Customer Charges","1","2017-11-24 10:34:22.997000","1000","203000000000028306","2017-11-24 10:34:23.002000","","TZ Default Customer Charges","20132","50","937430313"<endrec>
"2017-11-24 09:58:26.294000","203000000000016350","2017-11-24 09:58:11.017000","IBM_Default Customer Charge Profile2_Dynamic","1","2017-11-24 10:40:42.257000","1000","203000000000016350","2017-11-24 10:40:42.258000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937430318"<endrec>
"2017-11-24 10:34:22.997000","203000000000028306","2017-11-24 10:33:28.368000","TZ Default Customer Charges","1","2017-11-24 10:58:27.814000","1000","203000000000016350","2017-11-24 10:58:27.815000","","TZ Default Customer Charges","20132","50","937430320"<endrec>
"2017-11-24 10:40:42.257000","203000000000016350","2017-11-24 10:40:24.127000","IBM_Default Customer Charge Profile2_Dynamic","1","2018-03-08 07:17:10.576000","1000","203000000000018910","2018-03-08 07:17:10.577000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937430321"<endrec>
"2017-11-24 10:58:27.814000","203000000000016350","2017-11-24 10:57:52.573000","TZ Default Customer Charges","1","2017-11-24 11:08:38.020000","1000","203000000000016350","2017-11-24 11:08:38.022000","","TZ Default Customer Charges","20132","50","937430324"<endrec>
"2017-11-24 11:08:38.020000","203000000000016350","2017-11-24 11:07:26.101000","TZ Default Customer Charges","1","2017-12-11 08:20:21.461000","1000","203000000000028306","2017-12-11 08:20:21.466000","","TZ Default Customer Charges","20132","50","937430325"<endrec>
"2017-11-24 12:29:42.511000","203000000000016350","2017-11-24 12:29:27.050000","Default Organization Charge Profile","1","2017-11-27 03:08:11.841000","5000","203000000000024612","2017-11-27 03:08:11.845000","","Default Organization Charge Profile","20013","50","937431138"<endrec>
"2017-11-27 03:08:11.841000","203000000000024612","2017-11-27 03:07:36.491000","Default Organization Charge Profile","1","2017-11-30 03:31:57.772000","5000","203000000000024612","2017-11-30 03:31:57.773000","","Default Organization Charge Profile","20013","50","937432137"<endrec>
"2017-11-27 06:39:07.043000","203000000000026821","2017-11-27 06:38:51.466000","TZ Default Organisation Charges","1","2017-11-28 10:20:48.741000","5000","203000000000010811","2017-11-28 10:20:48.742000","","TZ Default Organisation Charges","20134","50","937432139"<endrec>
"2017-11-27 09:23:21.080000","203000000000016349","2017-11-27 09:23:07.152000","customer test charge profile","1","2017-11-27 09:33:16.726000","1000","203000000000016349","2017-11-27 09:33:16.727000","","customer test charge profile","20264","50","937432142"<endrec>
"2017-11-27 09:33:16.726000","203000000000016349","2017-11-27 09:33:00.096000","customer test charge profile","1","2017-11-27 10:04:28.530000","1000","203000000000016349","2017-11-27 10:04:28.531000","","customer test charge profile","20264","50","937432143"<endrec>
"2017-11-27 10:04:28.530000","203000000000016349","2017-11-27 10:03:49.918000","customer test charge profile","1","2017-11-27 10:33:24.412000","1000","203000000000016349","2017-11-27 10:33:24.413000","","customer test charge profile","20264","50","937432147"<endrec>
"2017-11-27 10:33:24.412000","203000000000016349","2017-11-27 10:32:54.289000","customer test charge profile","1","2017-11-27 16:11:12.679000","1000","203000000000010806","2017-11-27 16:11:12.681000","","customer test charge profile","20264","50","937432150"<endrec>
"2017-11-27 16:11:12.679000","203000000000010806","2017-11-27 16:10:43.532000","customer test charge profile","1","2017-11-29 10:28:03.610000","1000","203000000000010811","2017-11-29 10:28:03.611000","","customer test charge profile","20264","50","937432155"<endrec>
"2017-11-28 07:10:13.389000","203000000000014911","2017-11-28 07:09:44.491000","Default Group Charge Profile","1","2017-11-28 12:44:39.784000","7000","203000000000019121","2017-11-28 12:44:39.787000","","Default Group Charge Profile","20304","50","937432168"<endrec>
"2017-11-28 07:44:19.994000","203000000000014911","2017-11-28 07:44:08.036000","Group Pay Bill","1","2099-12-31 23:59:59.000000","7000","203000000000014911","2017-11-28 07:44:20.018000","","Group Pay Bill","20274","30","937432172"<endrec>
"2017-11-28 10:20:48.741000","203000000000010811","2017-11-28 10:20:28.683000","TZ Default Organisation Charges","1","2017-12-28 15:19:43.285000","5000","203000000000014911","2017-12-28 15:19:43.286000","","TZ Default Organisation Charges","20134","50","937432176"<endrec>
"2017-11-28 11:20:29.061000","203000000000010811","2017-11-28 11:19:46.482000","Default Customer Charge Profile","1","2017-11-29 12:08:47.291000","1000","203000000000010811","2017-11-29 12:08:47.292000","","Default Customer Charge Profile","20002","50","937432181"<endrec>
"2017-11-28 12:44:39.784000","203000000000019121","2017-11-28 12:44:24.106000","Default Group Charge Profile","1","2018-01-22 07:09:37.422000","7000","203000000000016349","2018-01-22 07:09:37.424000","","Default Group Charge Profile","20304","50","937432185"<endrec>
