ALLOW_MSG_LOG,CATALOG_ID,CHANNEL,COMMAND_HANDLE_MODULE,COMMAND_SCOPE,COMMAND_TYPE,COMMAND_VERSION,DESCRIPTION,DIRECT,HAS_SOAP_FAULT,INTERFACE_CODE,MSG_CODE,PARANT_COMMAND_SCOPE,REQUEST_FLAG,RESPONSE_COMMAND,SYC_ASC                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"","113","SchemaAPI","","QueryExchangeRate","S","","QueryExchangeRate","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","113","SchemaAPI","","QueryFSIResult","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","-1","SchemaAPI","","QueryGroupBalance","S","","Query Group Account Balance","I","N","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryGroupBankAccountList","S","","QueryGroupBankAccountList","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryGroupBankAccountLookupList","S","","QueryGroupBankAccountLookupList","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryGroupInfo","S","","Query Group Info","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryGroupKYC","S","","Query Group KYC","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryGroupLoyaltyPoint","S","","QueryGroupLoyaltyPoint","I","","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryGroupLoyaltyPointStatement","S","","QueryGroupLoyaltyPointStatement","I","N","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryGroupProducts","S","","Query Group Products","I","","","","NEWBOBusiness","1","","A"<endrec>
"","-1","SchemaAPI","","QueryGroupTransactions","S","","Query Group Transactions.","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryIdentityBundle","S","","QueryIdentityBundle","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","QueryIdentityLimitUsage","S","","Query Identity Limit Usage","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryIndividualReminderScheduleDetails","S","","QueryIndividualReminderScheduleDetails","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryLoyaltyConsumer","S","","QueryLoyaltyConsumer","I","","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryLoyaltyConsumerStatement","S","","QueryLoyaltyConsumerStatement","I","N","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryMerchantInfoByQRCode","S","","QueryMerchantInfoByQRCode","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryMerchantStaticQR","S","","QueryMerchantStaticQR","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryMiniStatements","S","","QueryMiniStatements","I","","","","NEWTCBusiness","1","","A"<endrec>
"","113","SchemaAPI","","QueryMyStaticQR","P","","QueryMyStaticQR","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryO2CLink","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOfflineWalletRecentTransactions","S","","QueryOfflineWalletRecentTransactions","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","QueryOperatorQuestion","S","","QueryOperatorQuestion For App","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryOrgLoyaltyPoint","S","","QueryOrgLoyaltyPoint","I","","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrgLoyaltyPointStatement","S","","QueryOrgLoyaltyPointStatement","I","N","","","NEWTCBusiness","1","","A"<endrec>
"","113","SchemaAPI","","QueryOrgName","S","","Query Organization Name","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryOrgOpCNSKYCFlag","S","","Query Cust CNS KYC Flag","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrgOperatorInfo","S","","QueryOrgOperatorInfo","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrgOperatorKYC","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrgStateTag","S","","Query Org State Tag","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryOrganizationAccountStatements","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationBalance2","S","","","I","","","","NEWTCBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationBankAccountList","S","","QueryOrganizationBankAccountList","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryOrganizationBankAccountLookupList","S","","QueryOrganizationBankAccountLookupList","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QueryOrganizationBankCardList","S","","Query Organization Bank Card List","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationInfo","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","-1","SchemaAPI","","QueryOrganizationInfoForAPIKeyAdmin","S","","QueryOrganizationInfoForAPIKeyAdmin used by Open API to check Org Operator role for creating API keys","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationKYC","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationProducts","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryOrganizationTransactions","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","QueryProducts4Org","S","","QueryProducts For App","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","QueryRedeemBalanceRate","S","","Query Redeem Balance Rate","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryReminderSchedule","S","","Query Reminder Schedule","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryResultMessage","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","QueryRoles","S","","QueryRoles For App","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","QuerySPBundle","S","","Query SP Bundle for Indosa APP","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","QuerySavingPlanForCustomer","S","","QuerySavingPlanForCustomer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QuerySavingPlanForGroup","S","","QuerySavingPlanForGroup","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QuerySavingPlanForOrganization","S","","QuerySavingPlanForOrganization","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryTillInfo","S","","QueryTillInfo","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryTillProducts","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","QueryTransactionStatus","S","","QueryTransactionStatus","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","QueryTransferPointsFee","S","","QueryTransferPointsFee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","QueryTxnType","S","","QueryTxnType For App","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","RaiseDisputedTxnReversal","S","","Raise Disputed Transaction Reversal","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateCustomerDirectDebitMandateByPayee","S","","Reactivate Customer Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateCustomerDirectDebitMandateByPayer","S","","Reactivate Customer Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateGroupDirectDebitMandateByPayee","S","","Reactivate Group Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateGroupDirectDebitMandateByPayer","S","","Reactivate Group Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateOrgDirectDebitMandateByPayee","S","","Reactivate Org Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReactivateOrgDirectDebitMandateByPayer","S","","Reactivate Org Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RecipientLookUp","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RecycleMSISDN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","RedeemPointsToBalance","S","","RedeemPointsToBalance","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","RedeemPointsToGoods","S","","Redeem Points To Goods","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","RedeemPointsToGoodsWithVoucher","S","","RedeemPointsToGoodsWithVoucher","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","RedeemPointsWithVoucher","S","","RedeemPointsWithVoucher","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RegisterCard4Customer","S","","RegisterCard4Customer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RegisterCard4Group","S","","RegisterCard4Group","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RegisterCard4Org","S","","RegisterCard4Org","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RegisterCustomer","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","RegisterSIMCard","S","","RegisterSIMCard_APP","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReleaseCustomerCCSuspendStatus","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReleaseOrgOperatorCCSuspendStatus","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","RemoveCustomerStateTag","S","","Remove Customer State Tag","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","RemoveGroupMember","S","","Remove Group Member","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RemoveGroupMemberByGroupLeader","S","","Remove Group Member by Group Leader","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","RemoveOrgStateTag","S","","Remove Org State Tag","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ResetCustomerPIN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ResetCustomerPINBySelf","S","","ResetPINBySelf","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ResetCustomerSecretWord","S","","ResetCustomerSecretWord","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ResetOrgOperatorPIN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ResetOrgOperatorPassword","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ReverseTransaction","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","Verification Code Service","SMSVCSend","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SearchMyGroups","S","","Search My Groups","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SearchTransaction","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","","SetCustomerPIN","S","","SetCustomerPIN","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SetDefaultBankAccount","S","","Set Default Bank Account","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SubscribeSavingPlanForCustomer","S","","SubscribeSavingPlanForCustomer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SubscribeSavingPlanForGroup","S","","SubscribeSavingPlanForGroup","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SubscribeSavingPlanForOrg","S","","SubscribeSavingPlanForOrg","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","SyncQueryOrgTxn","S","","SyncQueryOrgTxn for app","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","TransactionConfirm","S","","Confirm","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","TransactionStatusQuery","S","","TransactionStatusQuery","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","TransferIdentityPoints","S","","TransferIdentityPoints","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnSubscribeSavingPlanForCustomer","S","","UnSubscribeSavingPlanForCustomer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnSubscribeSavingPlanForGroup","S","","UnSubscribeSavingPlanForGroup","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnSubscribeSavingPlanForOrg","S","","UnSubscribeSavingPlanForOrg","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlinkCustomerBankAccount","S","","UnlinkCustomerBankAccount","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","UnlinkCustomerBankCard","S","","Unlink Customer Bank Card","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlinkGroupBankAccount","S","","UnlinkGroupBankAccount","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","UnlinkIdentities","S","","UnlinkIdentities","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlinkOrganizationBankAccount","S","","UnlinkOrganizationBankAccount","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","UnlinkOrganizationBankCard","S","","Unlink Organization Bank Card","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlockCustomerPIN","S","","UnlockCustomerPIN","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlockOrgOperatorPIN","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UnlockOrgOperatorPassword","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateCustomerKYC","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateCustomerProducts","S","","UpdateCustomerProducts","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateGroupKYC","S","","Update Group KYC","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateIdentityBankAccount","S","","UpdateIdentityBankAccount","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateOrgAdv","S","","UpdateOrgAdvRequest","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateOrgAdvRequest","S","","UpdateOrgAdvRequest","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateOrgOperatorKYC","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateOrgOperatorOwnKYC","S","","OrgOperator Self Update KYC","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateOrgOperatorRole","S","","UpdateOrgOperatorRole","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateOrgTaxExemption","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateOrganizationKYC","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateOrganizationProducts","S","","UpdateOrganizationProducts","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateSPOperatorKYC","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateSPOperatorRole","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateStaticQRCodeStatus","S","","UpdateStaticQRCodeStatus","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","UpdateTillProducts","S","","UpdateTillProducts","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","UpdateTransactionStatus","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","ValidateToken","S","","Validate Token","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","VerifyCCCaller","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","","VerifyCustomerLogin","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","ViewDirectDebitMandateByPayee","S","","View Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ViewDirectDebitMandateByPayer","S","","View Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","USSD","TC Service","*101*1*1*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*10*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*11*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*12*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*13*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*14*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*15*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*16*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*17*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*18*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*19*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*2*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*20*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*21*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*22*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*23*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*24*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*25*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*26*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*27*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*28*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*29*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","TC Service","*101*1*3*","S","","NA","I","","","","","1","",""<endrec>
"","","USSD","BO Service","*101*1*30*","S","","NA","I","","","","","1","",""<endrec>
