APPLY_CHG_RULE_OPTION,CHARGE_CATEGORY_TYPE,CHARGE_TYPE_INDEX,LOAD_DATA_TS,PAYEE_ACCOUNT_TYPE,PAYER_ACCOUNT_TYPE,REASON_CHARGE_INDEX,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"0","5","10001351","","21134","21135","23296","937308913"<endrec>
"1","4","10000055","","10020","10018","23297","937308914"<endrec>
"1","4","10000055","","10020","10018","23298","937308916"<endrec>
"1","1","10000029","","10014","10011","23299","937308933"<endrec>
"","1","10000004","","10014","10011","23309","937309853"<endrec>
"1","1","10000098","","10014","10016","23319","937311867"<endrec>
"1","1","10000090","","10014","10011","23320","937311867"<endrec>
"1","1","10000067","","10014","10011","23321","937311875"<endrec>
"0","1","10000029","","10014","10011","23322","937311878"<endrec>
"0","1","10000047","","10014","10011","23323","937311878"<endrec>
"1","1","10000067","","10014","10011","23324","937311884"<endrec>
"1","1","10000029","","10014","10011","23329","937313858"<endrec>
"1","1","10000029","","10014","10011","23330","937313862"<endrec>
"1","1","10000021","","10014","10011","23339","937315860"<endrec>
"1","1","10001291","","10014","10011","23340","937315861"<endrec>
"1","1","10001421","","10014","10011","23341","937315864"<endrec>
"1","1","10000022","","21047","10011","23342","937315864"<endrec>
"1","1","10001421","","10014","10011","23343","937315871"<endrec>
"1","1","10000022","","10014","10016","23349","937318872"<endrec>
"1","1","10000022","","10014","10016","23350","937318873"<endrec>
"1","1","10000022","","10014","10016","23351","937318874"<endrec>
"0","5","10001373","","21134","21135","23352","937318874"<endrec>
"1","1","10001241","","10011","10011","23359","937321875"<endrec>
"1","1","10000081","","10014","10135","23369","937325894"<endrec>
"1","1","10000078","","10014","10011","23370","937325894"<endrec>
"1","1","10000005","","10014","10015","23371","937325900"<endrec>
"1","1","10000005","","10014","10015","23372","937325901"<endrec>
"0","1","10000015","","10014","10011","23379","937326875"<endrec>
"1","1","10000069","","10014","10016","23389","937327889"<endrec>
"1","1","10000069","","10014","10016","23390","937327891"<endrec>
"0","1","10001271","","10011","10013","23391","937327897"<endrec>
"1","1","10000029","","10014","10011","23392","937327914"<endrec>
"1","1","10000033","","10014","10011","23393","937327920"<endrec>
"1","2","10000056","","10019","10018","23394","937327920"<endrec>
"1","1","10000029","","10014","10011","23399","937328875"<endrec>
"1","1","10000029","","10014","10011","23400","937328877"<endrec>
"1","1","10000047","","10014","10011","23401","937328878"<endrec>
"1","4","10000055","","10020","10018","23402","937328878"<endrec>
"1","1","10000024","","10014","10016","23403","937328880"<endrec>
"1","1","10001391","","10019","10011","23404","937328880"<endrec>
"1","5","10000025","","10019","10011","23405","937328894"<endrec>
"1","1","10001241","","10011","10011","23409","937329872"<endrec>
"1","1","10001241","","10011","10011","23410","937329874"<endrec>
"1","1","10001241","","10011","10011","23411","937329876"<endrec>
"1","1","10000101","","10014","10011","23412","937329899"<endrec>
"1","1","10000102","","10014","10016","23413","937329899"<endrec>
"1","2","10000020","","10019","10018","23414","937329914"<endrec>
"0","5","10001374","","21134","21135","23415","937329914"<endrec>
"0","5","10001375","","21134","21135","23416","937329914"<endrec>
"0","5","10001331","","21134","21166","23417","937329918"<endrec>
"1","1","10000091","","10014","10011","23418","937329931"<endrec>
"1","1","10000099","","10014","10016","23419","937329931"<endrec>
"1","1","10001341","","10014","10013","23429","937330929"<endrec>
"1","1","10000027","","10014","10027","23430","937330932"<endrec>
"0","1","10000033","","10014","10011","23431","937330950"<endrec>
"1","1","10000027","","10014","10027","23432","937330955"<endrec>
"1","1","10000027","","10014","10027","23433","937330956"<endrec>
"1","1","10000033","","10014","10011","23434","937330957"<endrec>
"1","2","10000020","","10019","10018","23439","937331879"<endrec>
"1","3","10000037","","10019","10018","23440","937331879"<endrec>
"0","5","10001374","","21134","21135","23441","937331879"<endrec>
"0","5","10001375","","21134","21135","23442","937331879"<endrec>
"1","2","10000020","","10019","10018","23443","937331883"<endrec>
"1","3","10001431","","10019","10018","23444","937331883"<endrec>
"0","5","10001374","","21134","21135","23445","937331883"<endrec>
"0","5","10001375","","21134","21135","23446","937331883"<endrec>
"1","1","10000029","","10014","10011","23449","937332892"<endrec>
"1","1","10000047","","10014","10011","23450","937332892"<endrec>
"1","1","10000005","","10014","10015","23451","937332904"<endrec>
"1","1","10000024","","10014","10016","23459","937334874"<endrec>
"1","1","10000023","","10019","10011","23460","937334874"<endrec>
"1","1","10000024","","10014","10016","23461","937334876"<endrec>
"1","1","10001391","","10019","10011","23462","937334876"<endrec>
"1","1","10000024","","10014","10016","23463","937334878"<endrec>
"1","1","10001441","","10014","10011","23464","937334878"<endrec>
"1","1","10000024","","21047","10016","23465","937334880"<endrec>
"1","1","10001441","","21047","10011","23466","937334880"<endrec>
"1","1","10000047","","10014","10011","23469","937336873"<endrec>
"1","4","10000055","","10020","10018","23470","937336873"<endrec>
"1","1","10000047","","10014","10011","23471","937336877"<endrec>
"1","4","10000055","","10020","10018","23472","937336877"<endrec>
"1","1","10001341","","10014","10013","23479","937338884"<endrec>
"1","1","10000047","","10014","10011","23489","937339874"<endrec>
"1","4","10000055","","10020","10018","23490","937339874"<endrec>
"0","1","10001461","","10014","10011","23491","937339881"<endrec>
"","1","10000004","","10014","10011","23492","937339884"<endrec>
"","1","10000017","","10014","10011","23493","937339886"<endrec>
"","1","10000017","","10014","10011","23499","937340872"<endrec>
"1","1","10001421","","10014","10011","23500","937340877"<endrec>
"1","1","10000022","","10014","10016","23501","937340877"<endrec>
"0","1","10001274","","10014","10011","23502","937340879"<endrec>
"1","1","10001421","","10014","10011","23503","937340880"<endrec>
"1","1","10000047","","10014","10011","23504","937340883"<endrec>
"1","4","10000055","","10020","10018","23505","937340883"<endrec>
"1","1","10000047","","10014","10011","23506","937340884"<endrec>
"1","4","10000055","","10020","10018","23507","937340884"<endrec>
"1","2","10000020","","10019","10018","23508","937340889"<endrec>
"1","3","10001431","","10019","10018","23509","937340889"<endrec>
"0","5","10001374","","21134","21135","23510","937340889"<endrec>
"0","5","10001375","","21134","21135","23511","937340889"<endrec>
"","1","10000003","","10014","10013","23512","937340898"<endrec>
"1","1","10000047","","10014","10011","23513","937340908"<endrec>
"1","4","10000055","","10020","10018","23514","937340908"<endrec>
"0","1","10000099","","10014","10016","23515","937340941"<endrec>
"0","1","10000091","","10014","10011","23516","937340941"<endrec>
"0","1","10000099","","10014","10016","23517","937340944"<endrec>
"0","1","10000091","","10014","10011","23518","937340944"<endrec>
"1","1","10000050","","10014","10015","23519","937340971"<endrec>
"1","4","10000054","","10020","10014","23520","937340971"<endrec>
"0","1","10000099","","10014","10016","23529","937341876"<endrec>
"0","1","10000091","","10014","10011","23530","937341876"<endrec>
"0","1","10000099","","10014","10016","23531","937341877"<endrec>
"0","1","10000091","","10014","10011","23532","937341877"<endrec>
"0","1","10000099","","10014","10016","23533","937341878"<endrec>
"0","1","10000091","","10014","10011","23534","937341878"<endrec>
"0","1","10000099","","10014","10016","23535","937341881"<endrec>
"0","1","10000091","","10014","10011","23536","937341881"<endrec>
"1","2","10000020","","10019","10018","23537","937341883"<endrec>
"1","3","10000037","","10019","10018","23538","937341883"<endrec>
"0","1","10000099","","10014","10016","23539","937341897"<endrec>
"0","1","10000091","","10014","10011","23540","937341897"<endrec>
"0","1","10000099","","10014","10016","23541","937341899"<endrec>
"0","1","10000091","","10014","10011","23542","937341899"<endrec>
"0","1","10000099","","10014","10016","23549","937342881"<endrec>
"0","1","10000091","","10014","10011","23550","937342881"<endrec>
"","1","10000017","","10014","10011","23551","937342897"<endrec>
"","1","10000017","","10014","10011","23552","937342898"<endrec>
"1","1","10001162","","10014","10016","23559","937287835"<endrec>
"1","2","10001161","","10019","10018","23560","937287835"<endrec>
"1","1","10000067","","10014","10011","23569","937344876"<endrec>
"0","1","10001471","","10011","10011","23579","937345874"<endrec>
"0","1","10001472","","10011","10011","23580","937345880"<endrec>
"0","1","10000036","","10011","10011","23581","937345882"<endrec>
"1","1","10001162","","10014","10016","23582","937345887"<endrec>
"1","2","10001161","","10019","10018","23583","937345887"<endrec>
"1","1","10001162","","10014","10016","23584","937345890"<endrec>
"1","2","10001161","","10019","10018","23585","937345890"<endrec>
"1","1","10000090","","10014","10011","23589","937347910"<endrec>
"1","1","10000098","","10014","10016","23590","937347910"<endrec>
"1","1","10000090","","10014","10011","23591","937347911"<endrec>
"1","1","10000098","","10014","10016","23592","937347911"<endrec>
"1","5","10000025","","10019","10011","23599","937348905"<endrec>
"0","2","10001414","","10019","10018","23600","937348925"<endrec>
"1","5","10000025","","10019","10011","23601","937348925"<endrec>
"1","1","10000067","","10014","10011","23609","937349907"<endrec>
"0","1","10001461","","10014","10011","23610","937349909"<endrec>
"0","1","10001461","","10014","10011","23611","937349912"<endrec>
"0","1","10001461","","10014","10011","23612","937349916"<endrec>
"1","2","10000020","","10019","10018","23619","937351932"<endrec>
"1","3","10000037","","10019","10018","23620","937351932"<endrec>
"0","5","10001171","","10011","10011","23621","937351940"<endrec>
"","1","10000003","","10014","10013","23622","937351974"<endrec>
"1","1","10001241","","10011","10011","23623","937351975"<endrec>
"1","1","10001241","","10011","10011","23624","937351977"<endrec>
"0","2","10001321","","10019","10018","23625","937352024"<endrec>
"0","2","10001321","","10019","10018","23626","937352030"<endrec>
"0","2","10001321","","10019","10018","23627","937352032"<endrec>
"0","2","10001321","","10019","10018","23628","937352037"<endrec>
"0","1","10000050","","10014","10019","23629","937352041"<endrec>
"0","1","10000050","","10014","10019","23630","937352042"<endrec>
"0","1","10000050","","10014","10019","23631","937352045"<endrec>
"0","2","10001321","","10019","10018","23632","937352053"<endrec>
"0","1","10000050","","10014","10019","23633","937352055"<endrec>
"0","1","10000050","","10014","10019","23634","937352060"<endrec>
"0","1","10000047","","10014","10011","23635","937352056"<endrec>
"0","1","10000005","","10014","10015","23636","937352063"<endrec>
"","1","10000017","","10014","10011","23639","937352926"<endrec>
"0","1","10001278","","10011","10011","23641","937352933"<endrec>
"0","1","10001294","","10014","10011","23642","937352934"<endrec>
"1","1","10001241","","10011","10011","23643","937352936"<endrec>
"1","1","10000027","","10014","10027","23649","937353958"<endrec>
"1","1","10000027","","10014","10027","23650","937353960"<endrec>
"0","1","10001492","","10014","10011","23651","937353972"<endrec>
"0","1","10001291","","10014","10011","23659","937354923"<endrec>
"0","2","10001321","","10019","10018","23660","937354923"<endrec>
"","1","10000004","","10014","10011","23661","937354924"<endrec>
"0","1","10001492","","10014","10011","23669","937356934"<endrec>
"1","1","10000033","","10014","10011","23670","937356960"<endrec>
"1","2","10000056","","10019","10018","23671","937356960"<endrec>
"1","1","10000033","","10014","10011","23672","937356963"<endrec>
"1","2","10000056","","10019","10018","23673","937356963"<endrec>
"1","1","10000033","","10014","10011","23674","937356967"<endrec>
"1","2","10000056","","10019","10018","23675","937356967"<endrec>
"0","1","10001291","","10014","10011","23676","937356975"<endrec>
"0","2","10001321","","10019","10018","23677","937356975"<endrec>
"0","1","10001291","","10014","10011","23678","937356986"<endrec>
"0","2","10001321","","10019","10018","23679","937356986"<endrec>
"0","1","10001492","","10014","10011","23680","937356989"<endrec>
"0","1","10001492","","10014","10011","23681","937356991"<endrec>
"0","1","10001291","","10014","10011","23689","937358004"<endrec>
"0","2","10001321","","10019","10018","23690","937358004"<endrec>
"0","1","10001291","","10014","10011","23691","937358005"<endrec>
"0","2","10001321","","10019","10018","23692","937358005"<endrec>
"0","1","10001291","","10014","10011","23693","937358008"<endrec>
"0","2","10001321","","10019","10018","23694","937358008"<endrec>
"1","1","10000005","","10014","10015","23695","937358013"<endrec>
"1","1","10000005","","10014","10015","23696","937358014"<endrec>
"1","1","10000005","","10014","10015","23697","937358015"<endrec>
"0","1","10001501","","10014","10011","23698","937358020"<endrec>
"0","1","10001503","","10011","10011","23699","937358034"<endrec>
"0","1","10000016","","10011","10011","23700","937358035"<endrec>
"1","1","10000033","","10014","10011","23701","937358041"<endrec>
"1","2","10000056","","10019","10018","23702","937358041"<endrec>
"0","3","10001504","","10019","10020","23703","937358044"<endrec>
"1","1","10000022","","10014","10016","23704","937358046"<endrec>
"1","1","10000050","","10014","10015","23705","937358052"<endrec>
"1","5","10000051","","10011","10015","23706","937358052"<endrec>
